timestamp,datetime_utc,xrp_spread,bch_spread
1669500000000,2022-11-26T22:00:00+00:00,-1214.220298773209,1579.219684010699
1669503600000,2022-11-26T23:00:00+00:00,-1237.7907737864225,1558.5045784367358
1669507200000,2022-11-27T00:00:00+00:00,-1231.5438099863168,1574.9075995515268
1669510800000,2022-11-27T01:00:00+00:00,-1295.3608596066188,1506.7819200757858
1669514400000,2022-11-27T02:00:00+00:00,-1374.6759046357001,1538.4535213216404
1669518000000,2022-11-27T03:00:00+00:00,-1351.6337870302013,1535.6027660429427
1669521600000,2022-11-27T04:00:00+00:00,-1360.730167040776,1618.916361059515
1669525200000,2022-11-27T05:00:00+00:00,-1397.110334443205,1635.2284455186837
1669528800000,2022-11-27T06:00:00+00:00,-1310.0309454268136,1625.195515092355
1669532400000,2022-11-27T07:00:00+00:00,-1345.2455426367524,1613.440228141466
1669536000000,2022-11-27T08:00:00+00:00,-1295.5163482168755,1589.7432492562602
1669539600000,2022-11-27T09:00:00+00:00,-1320.2479364210012,1602.323913846496
1669543200000,2022-11-27T10:00:00+00:00,-1455.6504474574795,1525.6967238133566
1669546800000,2022-11-27T11:00:00+00:00,-1626.752569300941,1534.3205908953096
1669550400000,2022-11-27T12:00:00+00:00,-1568.0578046885676,1542.0459685346596
1669554000000,2022-11-27T13:00:00+00:00,-1524.848053673235,1570.8103188299247
1669557600000,2022-11-27T14:00:00+00:00,-1501.199863667949,1573.4356964692743
1669561200000,2022-11-27T15:00:00+00:00,-1465.3528998678412,1574.375877846196
1669564800000,2022-11-27T16:00:00+00:00,-1461.4383026579017,1565.4341859118813
1669568400000,2022-11-27T17:00:00+00:00,-1302.1556242189909,1573.4879623053712
1669572000000,2022-11-27T18:00:00+00:00,-1375.7860448440515,1563.375877846196
1669575600000,2022-11-27T19:00:00+00:00,-1437.5747370566314,1581.2834306331824
1669579200000,2022-11-27T20:00:00+00:00,-1480.2589722676312,1567.853521321642
1669582800000,2022-11-27T21:00:00+00:00,-1435.5698908620252,1578.2505002068501
1669586400000,2022-11-27T22:00:00+00:00,-1470.9573568694323,1590.0550318790374
1669590000000,2022-11-27T23:00:00+00:00,-1276.8361221883279,1691.85140571603
1669593600000,2022-11-28T00:00:00+00:00,-1228.895619981031,1663.888565978159
1669597200000,2022-11-28T01:00:00+00:00,-564.8477393528447,1954.506993127883
1669600800000,2022-11-28T02:00:00+00:00,-726.3429517843542,1960.6668117509635
1669604400000,2022-11-28T03:00:00+00:00,-840.5223994268636,1933.3903769965218
1669608000000,2022-11-28T04:00:00+00:00,-903.0317612491745,1808.7958155533197
1669611600000,2022-11-28T05:00:00+00:00,-806.064069213222,1862.4767819799508
1669615200000,2022-11-28T06:00:00+00:00,-926.9556616553091,1857.1840329305414
1669618800000,2022-11-28T07:00:00+00:00,-873.1349920455796,1842.0511025042088
1669622400000,2022-11-28T08:00:00+00:00,-918.3358290577398,1854.877990700954
1669626000000,2022-11-28T09:00:00+00:00,-809.932928828237,1900.8707397503658
1669629600000,2022-11-28T10:00:00+00:00,-836.4313134300355,1887.272250307762
1669633200000,2022-11-28T11:00:00+00:00,-661.8879109932386,1934.1051807340955
1669636800000,2022-11-28T12:00:00+00:00,-746.2235670059272,1876.8976279471099
1669640400000,2022-11-28T13:00:00+00:00,-752.9235670059279,1534.8770851917725
1669644000000,2022-11-28T14:00:00+00:00,-830.1750464337365,1788.5628851269885
1669647600000,2022-11-28T15:00:00+00:00,-810.6656846114274,1780.0317670944441
1669651200000,2022-11-28T16:00:00+00:00,-913.0439646748691,1751.0012541101187
1669654800000,2022-11-28T17:00:00+00:00,-1061.0055256849137,1634.898232995327
1669658400000,2022-11-28T18:00:00+00:00,-1003.9325982613336,1621.4565410610066
1669662000000,2022-11-28T19:00:00+00:00,-958.3354398647189,1650.8728553559758
1669665600000,2022-11-28T20:00:00+00:00,-998.660177283009,1646.7861485361518
1669669200000,2022-11-28T21:00:00+00:00,-1150.151321905958,1630.722100077277
1669672800000,2022-11-28T22:00:00+00:00,-1220.3865887256252,1668.8042752249112
1669676400000,2022-11-28T23:00:00+00:00,-1159.3768377102933,1639.8221000772774
1669680000000,2022-11-29T00:00:00+00:00,-1097.979620687558,1594.5190789624849
1669683600000,2022-11-29T01:00:00+00:00,-1028.373548287771,1505.9737622405846
1669687200000,2022-11-29T02:00:00+00:00,-941.8654126706406,1433.9242156828896
1669690800000,2022-11-29T03:00:00+00:00,-875.6159964601702,1542.073762240585
1669694400000,2022-11-29T04:00:00+00:00,-1060.1283171381,1534.5553337154306
1669698000000,2022-11-29T05:00:00+00:00,-1014.2388465394761,1570.3508020432419
1669701600000,2022-11-29T06:00:00+00:00,-1117.0453667584043,1631.0495933222392
1669705200000,2022-11-29T07:00:00+00:00,-1082.4109369508988,1663.107901387919
1669708800000,2022-11-29T08:00:00+00:00,-995.710099938733,1650.6943063713516
1669712400000,2022-11-29T09:00:00+00:00,-1010.4202401470902,1703.103369715729
1669716000000,2022-11-29T10:00:00+00:00,-1033.9595161492034,1707.0586566666188
1669719600000,2022-11-29T11:00:00+00:00,-1047.0170093506858,1665.79883804354
1669723200000,2022-11-29T12:00:00+00:00,-1094.8028599598802,1692.6840343059685
1669726800000,2022-11-29T13:00:00+00:00,-1078.8283171381008,1735.868021847391
1669730400000,2022-11-29T14:00:00+00:00,-1106.5149461333458,1635.0529162734256
1669734000000,2022-11-29T15:00:00+00:00,-1094.7586791370413,1563.0495933222392
1669737600000,2022-11-29T16:00:00+00:00,-1023.6517697250965,1583.6495933222377
1669741200000,2022-11-29T17:00:00+00:00,-1024.9643037176938,1617.3184752896977
1669744800000,2022-11-29T18:00:00+00:00,-1113.3307695484618,1685.5260280766815
1669748400000,2022-11-29T19:00:00+00:00,-1252.6591855823026,1695.8529162734249
1669752000000,2022-11-29T20:00:00+00:00,-1485.782424854624,1745.9214964044913
1669755600000,2022-11-29T21:00:00+00:00,-1383.164538222165,1690.115454174902
1669759200000,2022-11-29T22:00:00+00:00,-1309.8195790132777,1736.5184752896985
1669762800000,2022-11-29T23:00:00+00:00,-1348.5940632089478,1737.7350914210583
1669766400000,2022-11-30T00:00:00+00:00,-1324.2829312998838,1762.0755760098036
1669770000000,2022-11-30T01:00:00+00:00,-1337.2732389106677,1813.2308629606905
1669773600000,2022-11-30T02:00:00+00:00,-1112.7917866769385,1869.9486878130574
1669777200000,2022-11-30T03:00:00+00:00,-1063.0333978371782,2045.8825237485707
1669780800000,2022-11-30T04:00:00+00:00,-1087.291728050819,1929.5148505021152
1669784400000,2022-11-30T05:00:00+00:00,-1077.7496104453203,1952.9254244038948
1669788000000,2022-11-30T06:00:00+00:00,-1101.197800450609,1965.0792007973832
1669791600000,2022-11-30T07:00:00+00:00,-1156.199863667949,1968.8000467645415
1669795200000,2022-11-30T08:00:00+00:00,-1088.7884972544125,1996.229956076082
1669798800000,2022-11-30T09:00:00+00:00,-975.7568504241717,1990.707599551526
1669802400000,2022-11-30T10:00:00+00:00,-1030.9123390344284,1980.2329771908771
1669806000000,2022-11-30T11:00:00+00:00,-1017.9487734331597,1930.8417386988604
1669809600000,2022-11-30T12:00:00+00:00,-1013.5758460095822,1936.2704392893975
1669813200000,2022-11-30T13:00:00+00:00,-1138.8722846462733,1915.7060889941295
1669816800000,2022-11-30T14:00:00+00:00,-1103.607103646802,1878.9849411905761
1669820400000,2022-11-30T15:00:00+00:00,-1085.1131760465905,1895.2595635512298
1669824000000,2022-11-30T16:00:00+00:00,-1042.9228684358059,1976.6837324695734
1669827600000,2022-11-30T17:00:00+00:00,-893.3879321830391,2076.8082032243146
1669831200000,2022-11-30T18:00:00+00:00,-954.4928956298827,2085.146572207448
1669834800000,2022-11-30T19:00:00+00:00,-1141.0129041058062,2090.984941190576
1669838400000,2022-11-30T20:00:00+00:00,-1200.1631573284321,2054.589171026373
1669842000000,2022-11-30T21:00:00+00:00,-1227.2854423363606,2087.496723813356
1669845600000,2022-11-30T22:00:00+00:00,-1184.7959717377344,2119.8921921411675
1669849200000,2022-11-30T23:00:00+00:00,-1059.255021711302,2131.041436862466
1669852800000,2022-12-01T00:00:00+00:00,-929.8598092797911,2151.098234370753
1669856400000,2022-12-01T01:00:00+00:00,-821.9103344432042,2175.9686268956084
1669860000000,2022-12-01T02:00:00+00:00,-849.4613660518771,2179.767116338213
1669863600000,2022-12-01T03:00:00+00:00,-847.4686646568443,2192.1640952234193
1669867200000,2022-12-01T04:00:00+00:00,-811.8313932459569,2242.7314666334787
1669870800000,2022-12-01T05:00:00+00:00,-704.7058188155024,2229.083732469575
1669874400000,2022-12-01T06:00:00+00:00,-805.7892756404581,2228.1822219121786
1669878000000,2022-12-01T07:00:00+00:00,-772.2191898202582,2258.5556355518256
1669881600000,2022-12-01T08:00:00+00:00,-768.839859429987,2291.1272367976835
1669885200000,2022-12-01T09:00:00+00:00,-751.9673798255462,2291.877992076381
1669888800000,2022-12-01T10:00:00+00:00,-827.3196376394008,2257.84808276484
1669892400000,2022-12-01T11:00:00+00:00,-795.3653752343234,2255.0943063713494
1669896000000,2022-12-01T12:00:00+00:00,-831.3795832512442,2278.6659076172073
1669899600000,2022-12-01T13:00:00+00:00,-688.7851492057744,2396.0634901752037
1669903200000,2022-12-01T14:00:00+00:00,-748.3098866240689,2387.35593738822
1669906800000,2022-12-01T15:00:00+00:00,-790.3989094035533,2304.9441547654424
1669910400000,2022-12-01T16:00:00+00:00,-745.8660949942459,2290.2634901752044
1669914000000,2022-12-01T17:00:00+00:00,-755.143420793298,2253.1066926669155
1669917600000,2022-12-01T18:00:00+00:00,-755.0272081851544,2233.385846699757
1669921200000,2022-12-01T19:00:00+00:00,-797.5960678001684,2300.6740640769804
1669924800000,2022-12-01T20:00:00+00:00,-813.1478777948832,2270.7263299130736
1669928400000,2022-12-01T21:00:00+00:00,-805.4175157959398,2270.9979311589323
1669932000000,2022-12-01T22:00:00+00:00,-773.3871537969972,2298.220287683487
1669935600000,2022-12-01T23:00:00+00:00,-757.2114433961542,2345.2801063065635
1669939200000,2022-12-02T00:00:00+00:00,-706.2916107985839,2390.575574634375
1669942800000,2022-12-02T01:00:00+00:00,-414.46669750193905,2436.8970242743217
1669946400000,2022-12-02T02:00:00+00:00,-425.74686490437307,2409.389471487337
1669950000000,2022-12-02T03:00:00+00:00,-396.5338830926339,2408.8701360775776
1669953600000,2022-12-02T04:00:00+00:00,-349.31443968808526,2410.3625832905946
1669957200000,2022-12-02T05:00:00+00:00,-459.1780639154749,2380.4773870281642
1669960800000,2022-12-02T06:00:00+00:00,-441.52257530521456,2381.284939815152
1669964400000,2022-12-02T07:00:00+00:00,-492.67890092763264,2365.242946044438
1669968000000,2022-12-02T08:00:00+00:00,-490.724249329538,2373.917568405088
1669971600000,2022-12-02T09:00:00+00:00,-509.1028013337673,2365.465302568993
1669975200000,2022-12-02T10:00:00+00:00,-509.8315479345074,2344.0085050607104
1669978800000,2022-12-02T11:00:00+00:00,-452.09104572721117,2381.5115261755
1669982400000,2022-12-02T12:00:00+00:00,-404.5760593242485,2397.9562392246116
1669986000000,2022-12-02T13:00:00+00:00,-458.4120459038422,2344.0057857823103
1669989600000,2022-12-02T14:00:00+00:00,-410.78814549770686,2339.198232995328
1669993200000,2022-12-02T15:00:00+00:00,-435.05862051092845,2344.2906802083417
1669996800000,2022-12-02T16:00:00+00:00,-467.77037611748165,2307.4816168639627
1670000400000,2022-12-02T17:00:00+00:00,-487.2307109223475,2305.9308615852624
1670004000000,2022-12-02T18:00:00+00:00,-511.41048913175473,2271.1665112899973
1670007600000,2022-12-02T19:00:00+00:00,-471.5878149308046,2263.2290491914737
1670011200000,2022-12-02T20:00:00+00:00,-427.93639412911216,2212.2541249944297
1670014800000,2022-12-02T21:00:00+00:00,-569.1984029583,2214.234789584665
1670018400000,2022-12-02T22:00:00+00:00,-578.7069277684495,2226.4287473550794
1670022000000,2022-12-02T23:00:00+00:00,-608.0195203871663,2257.6734604041903
1670025600000,2022-12-03T00:00:00+00:00,-538.9194617610447,2257.460167224015
1670029200000,2022-12-03T01:00:00+00:00,-548.5057015632701,2262.561677781412
1670032800000,2022-12-03T02:00:00+00:00,-522.1457559514274,2256.0915870929493
1670036400000,2022-12-03T03:00:00+00:00,-500.73400034486986,2278.949895158632
1670040000000,2022-12-03T04:00:00+00:00,-496.100796742543,2310.860469060408
1670043600000,2022-12-03T05:00:00+00:00,-516.8141677472995,2230.7378106994584
1670047200000,2022-12-03T06:00:00+00:00,-437.80357971980993,2283.6634901752022
1670050800000,2022-12-03T07:00:00+00:00,-426.0736069138875,2290.2441547654416
1670054400000,2022-12-03T08:00:00+00:00,-445.93271551356884,2310.130861585263
1670058000000,2022-12-03T09:00:00+00:00,-485.6695977314412,2302.1933994867395
1670061600000,2022-12-03T10:00:00+00:00,-485.7728285278463,2251.108203224314
1670065200000,2022-12-03T11:00:00+00:00,-682.6522761703527,2218.003671552122
1670068800000,2022-12-03T12:00:00+00:00,-690.0761765764873,2176.8616777814113
1670072400000,2022-12-03T13:00:00+00:00,-643.6117739630572,2175.8393212568553
1670076000000,2022-12-03T14:00:00+00:00,-639.1316065606225,2160.761677781413
1670079600000,2022-12-03T15:00:00+00:00,-690.235285176168,2192.5915870929493
1670083200000,2022-12-03T16:00:00+00:00,-683.0263711729931,2149.2810131911756
1670086800000,2022-12-03T17:00:00+00:00,-612.2437513602017,2142.1242156828885
1670090400000,2022-12-03T18:00:00+00:00,-654.5765657695083,2202.742342371648
1670094000000,2022-12-03T19:00:00+00:00,-629.8967875600938,2235.35593738822
1670097600000,2022-12-03T20:00:00+00:00,-662.9057015632679,2230.3350914210605
1670101200000,2022-12-03T21:00:00+00:00,-558.8190139419057,2220.2782939127774
1670104800000,2022-12-03T22:00:00+00:00,-417.8654712967582,2366.534184536449
1670108400000,2022-12-03T23:00:00+00:00,-420.23226769443136,2349.0326739790526
1670112000000,2022-12-04T00:00:00+00:00,-456.2173399175881,2296.950196995027
1670115600000,2022-12-04T01:00:00+00:00,-512.3133307351418,2292.51877712609
1670119200000,2022-12-04T02:00:00+00:00,-499.1497651338723,2268.509713781714
1670122800000,2022-12-04T03:00:00+00:00,-468.9412403237184,2182.9139436175064
1670126400000,2022-12-04T04:00:00+00:00,-473.0420773358783,2207.68252374857
1670130000000,2022-12-04T05:00:00+00:00,-451.9270909329207,2214.957146109222
1670133600000,2022-12-04T06:00:00+00:00,-442.6153353263617,2288.0082032243154
1670137200000,2022-12-04T07:00:00+00:00,-437.1578421248814,2303.1127348965056
1670140800000,2022-12-04T08:00:00+00:00,-413.5473127235091,2319.5873572571563
1670144400000,2022-12-04T09:00:00+00:00,-400.2007381164258,2333.4710429621846
1670148000000,2022-12-04T10:00:00+00:00,-407.5809055188547,2324.442644208044
1670151600000,2022-12-04T11:00:00+00:00,-451.7007381164258,2331.0100156181034
1670155200000,2022-12-04T12:00:00+00:00,-445.11733991758956,2292.1456653228342
1670158800000,2022-12-04T13:00:00+00:00,-407.56346670553467,2331.7607708968044
1670162400000,2022-12-04T14:00:00+00:00,-355.63148930838724,2370.57859574917
1670166000000,2022-12-04T15:00:00+00:00,-354.60396891282653,2383.751707552423
1670169600000,2022-12-04T16:00:00+00:00,-403.88536252044287,2430.269834241184
1670173200000,2022-12-04T17:00:00+00:00,-389.33962492551655,2423.8577497820115
1670176800000,2022-12-04T18:00:00+00:00,-368.5473127235091,2389.769532404789
1670180400000,2022-12-04T19:00:00+00:00,-388.7072583353547,2410.3918889293436
1670184000000,2022-12-04T20:00:00+00:00,-398.2343895378908,2395.687357257155
1670187600000,2022-12-04T21:00:00+00:00,-324.4214077261531,2402.657447945616
1670191200000,2022-12-04T22:00:00+00:00,-279.7039689128251,2412.2634901752044
1670194800000,2022-12-04T23:00:00+00:00,-300.6869779186454,2388.0305597488714
1670198400000,2022-12-05T00:00:00+00:00,-273.2056429371478,2367.819684010701
1670202000000,2022-12-05T01:00:00+00:00,-134.38859331684944,2431.4227051254948
1670205600000,2022-12-05T02:00:00+00:00,-223.6392357324985,2445.4332790272692
1670209200000,2022-12-05T03:00:00+00:00,-344.40647994930623,2350.670439289399
1670212800000,2022-12-05T04:00:00+00:00,-257.72514496781514,2254.4710443376134
1670216400000,2022-12-05T05:00:00+00:00,-286.35834857014197,2198.5604704358375
1670220000000,2022-12-05T06:00:00+00:00,-208.75221754423546,2059.3048816485534
1670223600000,2022-12-05T07:00:00+00:00,-263.6575115579835,1854.420592270737
1670227200000,2022-12-05T08:00:00+00:00,-213.11054775787488,1984.0432506316884
1670230800000,2022-12-05T09:00:00+00:00,-177.0724393348246,2040.6018605337613
1670234400000,2022-12-05T10:00:00+00:00,-214.31132614391754,1990.1121325991444
1670238000000,2022-12-05T11:00:00+00:00,-249.95466995459356,2019.492797189383
1670241600000,2022-12-05T12:00:00+00:00,-290.05790075099867,2052.993099025778
1670245200000,2022-12-05T13:00:00+00:00,-275.5599053422229,1916.4106220417489
1670248800000,2022-12-05T14:00:00+00:00,-305.1295433432824,1925.7704406648263
1670252400000,2022-12-05T15:00:00+00:00,-404.0995705373607,2019.1323735180886
1670256000000,2022-12-05T16:00:00+00:00,-471.28257954317814,2069.308808272528
1670259600000,2022-12-05T17:00:00+00:00,-450.8250863416979,2100.7387175840686
1670263200000,2022-12-05T18:00:00+00:00,-440.1177877367263,2162.009110108924
1670266800000,2022-12-05T19:00:00+00:00,-258.19900546598365,2323.2384143722484
1670270400000,2022-12-05T20:00:00+00:00,-321.0949962835366,2310.6816168639634
1670274000000,2022-12-05T21:00:00+00:00,-418.1250277155814,2361.0100156181034
1670277600000,2022-12-05T22:00:00+00:00,-458.394665716638,2304.003973388517
1670281200000,2022-12-05T23:00:00+00:00,-429.23110011536846,2323.827840470469
1670284800000,2022-12-06T00:00:00+00:00,-392.11695072456496,2348.138112535851
1670288400000,2022-12-06T01:00:00+00:00,-276.99137629411416,2288.1498951586327
1670292000000,2022-12-06T02:00:00+00:00,-296.8986748990865,2298.5275386340745
1670295600000,2022-12-06T03:00:00+00:00,-106.78641284726837,2308.0634901752037
1670299200000,2022-12-06T04:00:00+00:00,-115.06050784991749,2222.1631883388072
1670302800000,2022-12-06T05:00:00+00:00,-167.41922725657423,2215.193097650348
1670306400000,2022-12-06T06:00:00+00:00,-143.93137205615494,2224.964698896205
1670310000000,2022-12-06T07:00:00+00:00,-68.47020023913137,2253.6468740438377
1670313600000,2022-12-06T08:00:00+00:00,-82.26658024970311,2224.9048802731268
1670317200000,2022-12-06T09:00:00+00:00,-144.6074716500225,2259.3320703062673
1670320800000,2022-12-06T10:00:00+00:00,-140.13944904716482,2245.1051821095225
1670324400000,2022-12-06T11:00:00+00:00,-206.32775206672522,2227.1453634864447
1670328000000,2022-12-06T12:00:00+00:00,-230.92574747550316,2240.970741125793
1670331600000,2022-12-06T13:00:00+00:00,-280.61159808470256,2255.352916273425
1670335200000,2022-12-06T14:00:00+00:00,-332.86708669495783,2287.539623093251
1670338800000,2022-12-06T15:00:00+00:00,-371.95132190595905,2259.1544268308226
1670342400000,2022-12-06T16:00:00+00:00,-275.29499628353733,2271.657447945616
1670346000000,2022-12-06T17:00:00+00:00,-397.8331047065876,2269.0888678145548
1670349600000,2022-12-06T18:00:00+00:00,-356.6683129001394,2313.472553519581
1670353200000,2022-12-06T19:00:00+00:00,-440.9687607192791,2319.3501969950285
1670356800000,2022-12-06T20:00:00+00:00,-453.491045727209,2286.009713781714
1670360400000,2022-12-06T21:00:00+00:00,-414.54001411853824,2261.802160994728
1670364000000,2022-12-06T22:00:00+00:00,-394.501127309446,2231.4737622405846
1670367600000,2022-12-06T23:00:00+00:00,-404.4752809382044,2229.09128525656
1670371200000,2022-12-07T00:00:00+00:00,-414.84207733587755,2159.8523126006385
1670374800000,2022-12-07T01:00:00+00:00,-349.20235351462543,2176.739019420462
1670378400000,2022-12-07T02:00:00+00:00,-209.17677908417318,2185.388264141764
1670382000000,2022-12-07T03:00:00+00:00,-202.36056647603255,2204.1764815189854
1670385600000,2022-12-07T04:00:00+00:00,-262.9217382930583,2163.8867535843656
1670389200000,2022-12-07T05:00:00+00:00,-348.55739430574613,2143.8151523385095
1670392800000,2022-12-07T06:00:00+00:00,-252.89415927137816,2311.577085191773
1670396400000,2022-12-07T07:00:00+00:00,-98.4911417896401,2401.4571447337967
1670400000000,2022-12-07T08:00:00+00:00,-173.780671014385,2380.392794438527
1670403600000,2022-12-07T09:00:00+00:00,-143.51387461671402,2419.167416799177
1670407200000,2022-12-07T10:00:00+00:00,-138.49888821375134,2346.723912471067
1670410800000,2022-12-07T11:00:00+00:00,-105.28913719841876,2374.7659062417806
1670414400000,2022-12-07T12:00:00+00:00,-184.91387461671184,2331.3791994219573
1670418000000,2022-12-07T13:00:00+00:00,-233.54875224335774,2380.8000453891163
1670421600000,2022-12-07T14:00:00+00:00,-248.93215044219687,2320.7387162086397
1670425200000,2022-12-07T15:00:00+00:00,-274.2560508483257,2354.473157192371
1670428800000,2022-12-07T16:00:00+00:00,-244.050756834582,2319.9462689956235
1670432400000,2022-12-07T17:00:00+00:00,-284.0548246431463,2304.217870241482
1670436000000,2022-12-07T18:00:00+00:00,-277.97788803711956,2381.5704379139697
1670439600000,2022-12-07T19:00:00+00:00,-260.11109163945,2346.9776888645592
1670443200000,2022-12-07T20:00:00+00:00,-265.63215044219396,2392.839018045037
1670446800000,2022-12-07T21:00:00+00:00,-268.9880282454724,2368.8791994219573
1670450400000,2022-12-07T22:00:00+00:00,-258.2698110461097,2380.9538217826066
1670454000000,2022-12-07T23:00:00+00:00,-290.20585625181775,2365.2015559465126
1670457600000,2022-12-08T00:00:00+00:00,-385.97917286841766,2395.267416799179
1670461200000,2022-12-08T01:00:00+00:00,-499.5865300995065,2410.4166615204795
1670464800000,2022-12-08T02:00:00+00:00,-503.3059735040515,2375.552311225212
1670468400000,2022-12-08T03:00:00+00:00,-420.40268408153133,2375.180709979355
1670472000000,2022-12-08T04:00:00+00:00,-436.2148288811113,2413.246570832018
1670475600000,2022-12-08T05:00:00+00:00,-497.7836884961216,2392.6151509630836
1670479200000,2022-12-08T06:00:00+00:00,-551.1573943057447,2338.828444143259
1670482800000,2022-12-08T07:00:00+00:00,-488.67761609633453,2317.7909820447367
1670486400000,2022-12-08T08:00:00+00:00,-431.65856188480757,2316.813338569291
1670490000000,2022-12-08T09:00:00+00:00,-375.3415122645056,2291.2894714873382
1670493600000,2022-12-08T10:00:00+00:00,-445.2464170852327,2303.687960929943
1670497200000,2022-12-08T11:00:00+00:00,-394.61037187952024,2302.3550305036097
1670500800000,2022-12-08T12:00:00+00:00,-427.590539281955,2295.5595621758002
1670504400000,2022-12-08T13:00:00+00:00,-418.40391028671365,2316.9072963397048
1670508000000,2022-12-08T14:00:00+00:00,-486.2039689128251,2334.3251211920724
1670511600000,2022-12-08T15:00:00+00:00,-448.1784531084959,2232.090378371946
1670515200000,2022-12-08T16:00:00+00:00,-390.07884230151467,2247.4366019784575
1670518800000,2022-12-08T17:00:00+00:00,-466.3351679239313,2317.626329913075
1670522400000,2022-12-08T18:00:00+00:00,-221.93316333270923,2428.1526144370328
1670526000000,2022-12-08T19:00:00+00:00,-284.27166094877975,2401.9435510926523
1670529600000,2022-12-08T20:00:00+00:00,-302.5267017398983,2411.0870554207613
1670533200000,2022-12-08T21:00:00+00:00,-381.0303803554416,2354.549593322239
1670536800000,2022-12-08T22:00:00+00:00,-411.0494345669649,2336.1390194204632
1670540400000,2022-12-08T23:00:00+00:00,-392.86603636813015,2396.3495933222384
1670544000000,2022-12-09T00:00:00+00:00,-338.22308175047147,2368.3973274861437
1670547600000,2022-12-09T01:00:00+00:00,-373.33283276580187,2386.1689287320023
1670551200000,2022-12-09T02:00:00+00:00,-348.0303803554416,2383.573460404192
1670554800000,2022-12-09T03:00:00+00:00,-274.9663669350339,2357.1196840107004
1670558400000,2022-12-09T04:00:00+00:00,-210.81695072456205,2422.0825237485715
1670562000000,2022-12-09T05:00:00+00:00,-239.49995973038313,2425.934789584666
1670565600000,2022-12-09T06:00:00+00:00,-308.0975659461401,2382.84808276484
1670569200000,2022-12-09T07:00:00+00:00,-298.9007967425423,2367.5704392893967
1670572800000,2022-12-09T08:00:00+00:00,-230.85176972509726,2395.0048802731253
1670576400000,2022-12-09T09:00:00+00:00,-276.51132614391827,2405.0480827648407
1670580000000,2022-12-09T10:00:00+00:00,-230.54408192710252,2413.0825237485715
1670583600000,2022-12-09T11:00:00+00:00,-189.86998692445923,2424.027236797685
1670587200000,2022-12-09T12:00:00+00:00,-195.19550272879496,2478.113943617507
1670590800000,2022-12-09T13:00:00+00:00,-221.22987391018614,2448.96046906041
1670594400000,2022-12-09T14:00:00+00:00,-185.7015165024677,2438.6066926669155
1670598000000,2022-12-09T15:00:00+00:00,-125.00352109369123,2488.7142454539007
1670601600000,2022-12-09T16:00:00+00:00,-81.09822707994681,2482.4665112899966
1670605200000,2022-12-09T17:00:00+00:00,-157.02296449823552,2494.46953240479
1670608800000,2022-12-09T18:00:00+00:00,-189.17884230151685,2521.23237214266
1670612400000,2022-12-09T19:00:00+00:00,-151.71120889168378,2562.195211880533
1670616000000,2022-12-09T20:00:00+00:00,-180.9431862888232,2601.7432478808314
1670619600000,2022-12-09T21:00:00+00:00,-217.9031319006681,2642.6761783071615
1670623200000,2022-12-09T22:00:00+00:00,-266.56591911589567,2625.241737323435
1670626800000,2022-12-09T23:00:00+00:00,-252.5404033115592,2553.3474777166284
1670630400000,2022-12-10T00:00:00+00:00,-212.61934450881017,2600.202764667516
1670634000000,2022-12-10T01:00:00+00:00,-177.7213491000366,2571.495211880532
1670637600000,2022-12-10T02:00:00+00:00,-217.38614090648116,2573.6743659133754
1670641200000,2022-12-10T03:00:00+00:00,-196.78937170288918,2560.519078962485
1670644800000,2022-12-10T04:00:00+00:00,-153.77923149453636,2561.5921907657394
1670648400000,2022-12-10T05:00:00+00:00,-181.14886949559514,2582.429652864261
1670652000000,2022-12-10T06:00:00+00:00,-199.6650821037365,2607.6072963397055
1670655600000,2022-12-10T07:00:00+00:00,-179.25009570077236,2614.1819187003584
1670659200000,2022-12-10T08:00:00+00:00,-123.47677908417245,2626.2894714873382
1670662800000,2022-12-10T09:00:00+00:00,-184.04563869919002,2649.0701360775784
1670666400000,2022-12-10T10:00:00+00:00,-156.40636269707466,2560.414547290293
1670670000000,2022-12-10T11:00:00+00:00,-166.05009570077527,2586.2952118805315
1670673600000,2022-12-10T12:00:00+00:00,-166.5108196986621,2596.7758764707705
1670677200000,2022-12-10T13:00:00+00:00,-158.95332649717966,2592.774365913374
1670680800000,2022-12-10T14:00:00+00:00,-184.32257530521747,2556.3115261754992
1670684400000,2022-12-10T15:00:00+00:00,-183.9780639154742,2582.781616863962
1670688000000,2022-12-10T16:00:00+00:00,-145.63795090119675,2591.2653025689924
1670691600000,2022-12-10T17:00:00+00:00,-134.3035210936905,2637.1341845364514
1670695200000,2022-12-10T18:00:00+00:00,-117.4974486939027,2658.810317454496
1670698800000,2022-12-10T19:00:00+00:00,-136.3897608959087,2647.0849398151513
1670702400000,2022-12-10T20:00:00+00:00,-148.54118169760113,2624.8550305036097
1670706000000,2022-12-10T21:00:00+00:00,-137.77070668438682,2620.8417373234333
1670709600000,2022-12-10T22:00:00+00:00,-124.90714108311658,2678.7060876187024
1670713200000,2022-12-10T23:00:00+00:00,-145.46301888639573,2653.450800667817
1670716800000,2022-12-11T00:00:00+00:00,-151.1581726917866,2644.0432478808307
1670720400000,2022-12-11T01:00:00+00:00,-186.74079250458453,2683.749290110418
1670724000000,2022-12-11T02:00:00+00:00,-183.86831290014015,2624.1118280118935
1670727600000,2022-12-11T03:00:00+00:00,-150.63226769442917,2621.2834292577536
1670731200000,2022-12-11T04:00:00+00:00,-168.43187850140748,2626.356541061008
